customer_id,risk_score,risk_tier,decision,top_risk_factors,F1_list_match,F2_behaviour,F3_suspicious,F4_aml_noise,F5_identity,sanctions_flag,pep_flag,adverse_media_flag,fraud_history_flag,document_status,country_risk,structuring_flag,digital_risk_score
C5875,47.34,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; Customer address unverified,50,3.965,65.0,62.5,57.0,0,0,1,1,Complete,Medium,0,7
C5876,13.63,LOW,APPROVE,Prior fraud history on record,0,11.4,0.0,12.5,59.0,0,0,0,1,Complete,Low,0,11
C5877,17.7,LOW,APPROVE,KYC documents missing,0,7.49,20.0,41.5,26.0,0,0,0,0,Missing,Medium,0,11
C5878,17.3,LOW,APPROVE,KYC documents incomplete (partial),0,36.980000000000004,0.0,33.0,22.0,0,0,0,0,Partial,Low,0,65
C5879,16.58,LOW,APPROVE,Prior fraud history on record,0,27.65,20.0,0.0,47.0,0,0,0,1,Complete,Medium,0,49
C5880,16.6,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,47.77,0.0,0.0,47.0,0,0,0,1,Complete,Low,0,88
C5881,21.63,LOW,APPROVE,Prior fraud history on record,0,2.4050000000000002,0.0,75.0,41.0,0,0,0,1,Complete,Low,0,2
C5882,32.12,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP),70,23.585,20.0,25.0,6.0,0,1,0,0,Complete,Medium,0,45
C5883,15.38,LOW,APPROVE,No significant risk factors identified,0,26.885,0.0,50.0,0.0,0,0,0,0,Complete,Low,0,50
C5884,30.22,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,10.370000000000001,40.0,58.0,57.0,0,0,0,1,Partial,High,0,18
C5885,15.67,LOW,APPROVE,KYC documents incomplete (partial); Customer address unverified,0,13.34,50.0,0.0,20.0,0,0,0,0,Partial,Medium,0,24
C5886,18.76,LOW,APPROVE,No significant risk factors identified,0,34.825,0.0,50.0,12.0,0,0,0,0,Complete,Low,0,63
C5887,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record,100,32.01,0.0,33.0,41.0,1,0,0,1,Complete,Low,0,57
C5888,33.79,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); KYC documents incomplete (partial); Customer address unverified,70,27.445,30.0,0.0,32.0,0,1,0,0,Partial,Low,0,52
C5889,19.23,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,27.915,30.0,0.0,51.0,0,0,0,1,Complete,Low,0,31
C5890,38.11,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High digital / device fraud risk score,70,44.315,0.0,25.0,45.0,0,1,0,1,Partial,Low,0,86
C5891,17.06,LOW,APPROVE,Customer address unverified,0,9.32,30.0,25.0,28.0,0,0,0,0,Complete,Low,0,12
C5892,38.18,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; High digital / device fraud risk score,0,62.144999999999996,30.0,50.0,65.0,0,0,0,1,Missing,Low,0,86
C5893,38.4,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); Customer address unverified,0,49.245,50.0,50.0,57.0,0,0,0,1,Complete,Medium,1,34
C5894,17.02,LOW,APPROVE,No significant risk factors identified,0,10.125,0.0,75.0,0.0,0,0,0,0,Complete,Low,0,19
C5895,18.4,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,40.730000000000004,0.0,25.0,35.0,0,0,0,1,Complete,Low,0,72
C5896,56.94,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High-risk country of origin,70,43.945,40.0,75.0,51.0,0,1,0,1,Partial,High,0,41
C5897,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record; KYC documents incomplete (partial),100,48.735,0.0,0.0,63.0,1,0,0,1,Partial,Low,0,58
C5898,14.7,LOW,APPROVE,High digital / device fraud risk score,0,44.01,0.0,25.0,6.0,0,0,0,0,Complete,Low,0,77
C5899,32.14,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); Customer address unverified,0,30.96,50.0,41.5,51.0,0,0,0,1,Complete,Medium,1,33
C5900,27.54,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; KYC documents incomplete (partial),0,40.22,40.0,50.0,10.0,0,0,0,0,Partial,High,0,80
C5901,18.46,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,41.07,0.0,25.0,35.0,0,0,0,1,Complete,Low,0,77
C5902,10.42,LOW,APPROVE,KYC documents incomplete (partial),0,11.615,0.0,33.0,10.0,0,0,0,0,Partial,Low,0,20
C5903,13.14,LOW,APPROVE,No significant risk factors identified,0,11.675,20.0,25.0,12.0,0,0,0,0,Complete,Medium,0,9
C5904,36.07,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; Customer address unverified,50,28.345,65.0,12.5,16.0,0,0,1,0,Complete,Medium,0,52
C5905,29.68,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin,0,32.14,40.0,50.0,35.0,0,0,0,1,Complete,High,0,60
C5906,24.85,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,41.495,40.0,0.0,57.0,0,0,0,1,Partial,High,0,66
C5907,28.07,LOW,APPROVE,Adverse media / negative news detected; KYC documents incomplete (partial),50,10.370000000000001,35.0,25.0,10.0,0,0,1,0,Partial,Medium,0,15
C5908,17.86,LOW,APPROVE,Structuring pattern detected (txn/income ratio anomaly),0,64.295,0.0,25.0,0.0,0,0,0,0,Complete,Low,1,54
C5909,44.42,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); Adverse media / negative news detected; Structuring pattern detected (txn/income ratio anomaly),70,37.58,35.0,50.0,16.0,0,1,1,0,Partial,Medium,1,51
C5910,10.16,LOW,APPROVE,No significant risk factors identified,0,38.32,0.0,12.5,0.0,0,0,0,0,Complete,Low,0,64
C5911,26.22,LOW,APPROVE,Prior fraud history on record,0,24.33,20.0,45.5,55.0,0,0,0,1,Complete,Medium,0,26
C5912,23.42,LOW,APPROVE,KYC documents incomplete (partial),0,21.09,0.0,75.0,28.0,0,0,0,0,Partial,Low,0,38
C5913,54.6,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); Structuring pattern detected (txn/income ratio anomaly); KYC documents incomplete (partial),70,64.5,0.0,100.0,28.0,0,1,0,0,Partial,Low,1,29
C5914,35.87,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High digital / device fraud risk score,70,45.59,0.0,12.5,45.0,0,1,0,1,Partial,Low,0,90
C5915,28.57,LOW,APPROVE,High-risk country of origin; KYC documents incomplete (partial),0,11.34,40.0,75.0,22.0,0,0,0,0,Partial,High,0,21
C5916,24.71,LOW,APPROVE,No significant risk factors identified,0,28.03,20.0,66.5,12.0,0,0,0,0,Complete,Medium,0,42
C5917,10.91,LOW,APPROVE,KYC documents incomplete (partial),0,10.07,20.0,12.5,16.0,0,0,0,0,Partial,Medium,0,11
C5918,11.68,LOW,APPROVE,Prior fraud history on record,0,32.17,0.0,0.0,35.0,0,0,0,1,Complete,Low,0,46
C5919,35.1,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High digital / device fraud risk score,70,45.23,0.0,16.5,35.0,0,1,0,1,Complete,Low,0,84
C5920,32.95,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP),70,56.269999999999996,0.0,16.5,6.0,0,1,0,0,Complete,Low,0,70
C5921,23.84,LOW,APPROVE,High digital / device fraud risk score; Customer address unverified,0,52.205,30.0,25.0,16.0,0,0,0,0,Complete,Low,0,92
C5922,39.34,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; KYC documents incomplete (partial),50,22.96,15.0,58.0,51.0,0,0,1,1,Partial,Low,0,37
C5923,20.38,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,18.175,0.0,50.0,45.0,0,0,0,1,Partial,Low,0,29
C5924,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly),100,63.275,30.0,25.0,65.0,1,0,0,1,Complete,Low,1,97
C5925,28.62,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial); Customer address unverified,0,44.11,50.0,25.0,32.0,0,0,0,0,Partial,Medium,0,75
C5926,10.04,LOW,APPROVE,Prior fraud history on record,0,14.945,0.0,0.0,47.0,0,0,0,1,Complete,Low,0,28
C5927,53.55,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); KYC documents incomplete (partial),70,38.485,50.0,41.5,67.0,0,1,0,1,Partial,Medium,0,43
C5928,16.71,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,5.32,40.0,0.0,51.0,0,0,0,1,Partial,High,0,10
C5929,27.06,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; Customer address unverified,0,41.285,70.0,16.5,10.0,0,0,0,0,Complete,High,0,74
C5930,24.33,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,55.879999999999995,20.0,0.0,61.0,0,0,0,1,Missing,Medium,0,61
C5931,34.11,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); High-risk country of origin,0,79.305,40.0,25.0,35.0,0,0,0,1,Complete,High,1,90
C5932,20.54,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,19.955,20.0,29.0,45.0,0,0,0,1,Partial,Medium,0,30
C5933,39.33,MEDIUM,MANUAL_REVIEW,KYC documents missing; Adverse media / negative news detected; High digital / device fraud risk score,50,49.66,15.0,50.0,26.0,0,0,1,0,Missing,Low,0,87
C5934,21.61,LOW,APPROVE,KYC documents missing; High digital / device fraud risk score,0,43.57,20.0,25.0,26.0,0,0,0,0,Missing,Medium,0,85
C5935,33.8,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; Customer address unverified,50,29.51,65.0,0.0,16.0,0,0,1,0,Complete,Medium,0,22
C5936,17.86,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,14.065000000000001,0.0,25.0,67.0,0,0,0,1,Missing,Low,0,13
C5937,37.51,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High digital / device fraud risk score,50,42.315,15.0,41.5,35.0,0,0,1,1,Complete,Low,0,83
C5938,21.94,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,41.945,0.0,41.5,35.0,0,0,0,1,Complete,Low,0,79
C5939,43.87,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,30.585,55.0,33.0,51.0,0,0,1,1,Partial,High,0,51
C5940,27.42,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,25.83,20.0,50.0,55.0,0,0,0,1,Missing,Medium,0,49
C5941,22.73,LOW,APPROVE,No significant risk factors identified,0,26.66,20.0,62.5,6.0,0,0,0,0,Complete,Medium,0,24
C5942,33.03,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,57.91,40.0,29.0,51.0,0,0,0,1,Partial,High,0,87
C5943,27.06,LOW,APPROVE,Structuring pattern detected (txn/income ratio anomaly); High digital / device fraud risk score,0,57.285,20.0,58.0,0.0,0,0,0,0,Complete,Medium,1,84
C5944,33.16,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High digital / device fraud risk score,0,40.05,20.0,75.0,41.0,0,0,0,1,Complete,Medium,0,72
C5945,27.39,LOW,APPROVE,Prior fraud history on record,0,28.215,20.0,62.5,35.0,0,0,0,1,Complete,Medium,0,54
C5946,27.42,LOW,APPROVE,Prior fraud history on record; KYC documents missing; High-risk country of origin,0,46.865,40.0,0.0,67.0,0,0,0,1,Missing,High,0,91
C5947,32.25,MEDIUM,MANUAL_REVIEW,Structuring pattern detected (txn/income ratio anomaly); Customer address unverified,0,37.230000000000004,50.0,66.5,10.0,0,0,0,0,Complete,Medium,1,46
C5948,10.05,LOW,APPROVE,No significant risk factors identified,0,29.27,0.0,16.5,6.0,0,0,0,0,Complete,Low,0,38
C5949,37.08,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; Structuring pattern detected (txn/income ratio anomaly),0,54.165,40.0,50.0,55.0,0,0,0,1,Missing,High,1,21
C5950,20.26,LOW,APPROVE,High digital / device fraud risk score; Customer address unverified,0,43.825,50.0,0.0,10.0,0,0,0,0,Complete,Medium,0,80
C5951,17.35,LOW,APPROVE,KYC documents incomplete (partial),0,29.745,20.0,25.0,16.0,0,0,0,0,Partial,Medium,0,52
C5952,25.37,LOW,APPROVE,High-risk country of origin; KYC documents incomplete (partial); Customer address unverified,0,28.345,70.0,0.0,38.0,0,0,0,0,Partial,High,0,47
C5953,5.0,LOW,APPROVE,No significant risk factors identified,0,8.48,0.0,16.5,0.0,0,0,0,0,Complete,Low,0,9
C5954,27.76,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,43.03,0.0,50.0,61.0,0,0,0,1,Complete,Low,0,82
C5955,49.92,MEDIUM,MANUAL_REVIEW,KYC documents missing; Adverse media / negative news detected; Structuring pattern detected (txn/income ratio anomaly),50,54.095,35.0,83.0,20.0,0,0,1,0,Missing,Medium,1,80
C5956,33.76,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected,50,32.545,35.0,12.5,35.0,0,0,1,1,Complete,Medium,0,63
C5957,11.61,LOW,APPROVE,No significant risk factors identified,0,7.535,0.0,41.5,12.0,0,0,0,0,Complete,Low,0,12
C5958,12.06,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,6.5649999999999995,20.0,0.0,45.0,0,0,0,1,Partial,Medium,0,6
C5959,19.51,LOW,APPROVE,No significant risk factors identified,0,13.535,0.0,75.0,12.0,0,0,0,0,Complete,Low,0,24
C5960,30.14,MEDIUM,MANUAL_REVIEW,No significant risk factors identified,0,26.185000000000002,20.0,100.0,6.0,0,0,0,0,Complete,Medium,0,33
C5961,25.45,LOW,APPROVE,High-risk country of origin; KYC documents incomplete (partial),0,39.245,40.0,16.5,42.0,0,0,0,0,Partial,High,0,69
C5962,19.94,LOW,APPROVE,High-risk country of origin,0,18.22,40.0,41.5,0.0,0,0,0,0,Complete,High,0,28
C5963,31.25,MEDIUM,MANUAL_REVIEW,Customer address unverified,0,64.25,30.0,50.0,16.0,0,0,0,0,Complete,Low,0,69
C5964,25.43,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,6.390000000000001,20.0,58.0,57.0,0,0,0,1,Partial,Medium,0,5
C5965,39.18,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,28.13,20.0,25.0,47.0,0,1,0,1,Complete,Medium,0,49
C5966,35.48,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Customer address unverified,0,18.65,50.0,75.0,45.0,0,0,0,1,Complete,Medium,0,32
C5967,27.88,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; Customer address unverified,0,41.675,30.0,25.0,57.0,0,0,0,1,Complete,Low,0,74
C5968,43.12,MEDIUM,MANUAL_REVIEW,KYC documents missing; Adverse media / negative news detected; Customer address unverified,50,31.12,45.0,50.0,36.0,0,0,1,0,Missing,Low,0,53
C5969,8.36,LOW,APPROVE,No significant risk factors identified,0,29.295,0.0,12.5,0.0,0,0,0,0,Complete,Low,0,57
C5970,22.06,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,42.55,0.0,41.5,35.0,0,0,0,1,Complete,Low,0,80
C5971,36.98,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,52.135,40.0,50.0,57.0,0,0,0,1,Partial,High,0,96
C5972,15.19,LOW,APPROVE,High digital / device fraud risk score,0,50.94,0.0,25.0,0.0,0,0,0,0,Complete,Low,0,97
C5973,34.97,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; Customer address unverified,50,14.11,45.0,0.0,71.0,0,0,1,1,Complete,Low,0,11
C5974,26.13,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,58.405,0.0,41.5,41.0,0,0,0,1,Complete,Low,0,97
C5975,50.76,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,2.55,85.0,58.0,61.0,0,0,1,1,Partial,High,0,3
C5976,25.82,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,37.86,40.0,25.0,35.0,0,0,0,1,Complete,High,0,72
C5977,21.52,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; KYC documents incomplete (partial),0,49.345,20.0,0.0,51.0,0,0,0,1,Partial,Medium,0,84
C5978,34.69,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,32.71,40.0,62.5,51.0,0,0,0,1,Partial,High,0,31
C5979,22.97,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,28.085,20.0,16.5,67.0,0,0,0,1,Missing,Medium,0,55
C5980,18.5,LOW,APPROVE,Prior fraud history on record,0,16.765,20.0,25.0,41.0,0,0,0,1,Complete,Medium,0,17
C5981,14.33,LOW,APPROVE,High-risk country of origin,0,27.165,40.0,0.0,6.0,0,0,0,0,Complete,High,0,51
C5982,43.14,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,40.43,20.0,41.5,35.0,0,1,0,1,Complete,Medium,0,55
C5983,23.11,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,76.795,0.0,12.5,35.0,0,0,0,1,Complete,Low,0,88
C5984,18.12,LOW,APPROVE,No significant risk factors identified,0,30.61,20.0,25.0,20.0,0,0,0,0,Complete,Medium,0,52
C5985,50.23,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); KYC documents missing; High digital / device fraud risk score,70,44.67,20.0,75.0,32.0,0,1,0,0,Missing,Medium,0,71
C5986,51.56,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,35.56,85.0,29.0,61.0,0,0,1,1,Partial,High,0,68
C5987,38.05,MEDIUM,MANUAL_REVIEW,High-risk country of origin; High digital / device fraud risk score; Customer address unverified,0,50.25,70.0,58.0,16.0,0,0,0,0,Complete,High,0,98
C5988,24.68,LOW,APPROVE,Prior fraud history on record; KYC documents missing; High-risk country of origin,0,17.145,40.0,25.0,55.0,0,0,0,1,Missing,High,0,32
C5989,42.14,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; KYC documents incomplete (partial),50,10.965,15.0,75.0,63.0,0,0,1,1,Partial,Low,0,11
C5990,31.62,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; High digital / device fraud risk score,0,46.87,20.0,45.5,61.0,0,0,0,1,Missing,Medium,0,76
C5991,13.74,LOW,APPROVE,No significant risk factors identified,0,36.195,20.0,12.5,0.0,0,0,0,0,Complete,Medium,0,62
C5992,28.27,LOW,APPROVE,High-risk country of origin; Customer address unverified,0,22.34,70.0,41.5,10.0,0,0,0,0,Complete,High,0,39
C5993,19.85,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,47.995,0.0,25.0,35.0,0,0,0,1,Complete,Low,0,88
C5994,24.67,LOW,APPROVE,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly),0,38.114999999999995,0.0,50.0,47.0,0,0,0,1,Complete,Low,1,28
C5995,24.14,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,29.425,20.0,33.0,51.0,0,0,0,1,Partial,Medium,0,49
C5996,27.9,LOW,APPROVE,High digital / device fraud risk score,0,58.485,20.0,41.5,26.0,0,0,0,0,Complete,Medium,0,98
C5997,27.96,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,19.545,20.0,66.5,45.0,0,0,0,1,Partial,Medium,0,39
C5998,50.25,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; KYC documents incomplete (partial),50,81.5,45.0,16.5,61.0,0,0,1,1,Partial,Low,0,63
C5999,20.47,LOW,APPROVE,Customer address unverified,0,26.835,30.0,29.0,22.0,0,0,0,0,Complete,Low,0,44
